t,c,err
ΓΗ,6,
ΓΜ,6,
ΓΙ,6,
 ΓΚ,6,
ΓΟ,6,
 ΓΛ,6,
ΓΝ,6,
ΓΠ,6,
ΓΚ,6,
ΓΥ,6,
 ΓΟ,6,
 ΓΣ,6,
 ΓΝ,6,
 ΓΞ,6,
ΓΞ,6,
 ΓΜ,6,
 ΓΠ,6,
 ΓΡ,6,
 ΓΤ,6,
ΓΡ,6,
ΓΣ,6,
 ΓΧ,6,
 ΓΦ,6,
ΓΛ,6,
ΓΤ,6,
ΓΨ,6,
φφ,3,
 ΓΥ,6,
ΓΦ,6,
ψσ,4,
ΓΧ,6,
 χο,2,
ψζ,4,
ψκ,4,
 ΓΒ,6,
 ΒΣ,6,
 χυ,3,
ΒΞ,6,
 ΓΨ,6,
ωγ,4,
χχ,3,
ΓΔ,6,
χρ,3,
 χψ,3,
ΓΕ,6,
 ωε,3,
 ΒΨ,6,
ψη,3,
ΒΩ,6,
ψχ,4,
ΓΒ,6,
 ΒΥ,6,
 ωγ,4,
 ψτ,4,
ψμ,4,
 χθ,3,
 ψο,3,
ΒΜ,6,
χδ,3,
 φχ,3,
χη,2,
 ΑΩ,6,
χτ,3,
 ψψ,4,
χψ,3,
 ψε,3,
 χρ,3,
φω,2,
 ψζ,4,
ωα,3,
ΒΓ,6,
ΒΨ,6,
 ψλ,4,
 ψι,3,
χπ,3,
ΓΑ,6,
ωω,3,
ωκ,4,
φγ,3,
 ψδ,4,
 ΒΞ,6,
ψθ,4,
 χχ,3,
 ι ,2,
 ΑΓ,6,
ωο,3,
χ ,2,
 ωφ,4,
σ ,2,
ωτ,4,
 ψσ,4,
ψο,3,
ΓΩ,6,
 ζ ,3,
φυ,3,
ΑΗ,6,
 ΑΟ,6,
 ωσ,4,
 ΑΜ,6,
ΓΖ,6,
 ΑΙ,6,
 ΑΑ,6,
 ψθ,4,
χν,2,
ΑΥ,6,
ΓΓ,6,
ψω,3,
α ,1,
 β ,1,
ω ,2,
ι ,2,
ωη,3,
 ωη,3,
 ωτ,4,
ΑΠ,6,
 ωω,3,
ΒΒ,6,
ΑΩ,6,
ο ,2,
 ΓΑ,6,
ρ ,3,
ωμ,4,
 γ ,2,
 ψφ,4,
 δ ,2,
ζ ,3,
ψρ,4,
ΑΝ,6,
κ ,2,
ψι,3,
τ ,2,
 φη,2,
 ωρ,4,
 ωο,3,
 ΑΘ,6,
 ω ,2,
 ε ,2,
 μ ,2,
β ,1,
 ΑΡ,6,
 ωπ,4,
η ,1,
χσ,3,
 ψκ,4,
χκ,3,
 ψυ,4,
ΑΨ,6,
ΒΡ,6,
χμ,3,
φδ,3,
ΑΕ,6,
ωπ,4,
ψξ,4,
 ωι,3,
 ΔΚ,6,
 ψγ,4,
ωσ,4,
ΑΜ,6,
ωξ,4,
 ωβ,4,
ωλ,4,
χι,2,
ΑΘ,6,
 ΑΨ,6,
ωυ,4,
 ωυ,4,
 ΑΥ,6,
 ωλ,4,
 ωδ,4,
χυ,3,
ωθ,4,
 ωζ,4,
 υ ,2,
 φρ,3,
γ ,2,
φα,2,
ψν,3,
 ΒΓ,6,
 υυ,3,
ΑΛ,6,
ψ ,3,
φε,2,
ΒΕ,6,
χο,2,
 ωμ,4,
ωζ,4,
 λ ,2,
φτ,3,
ε ,2,
ωφ,4,
 ΑΖ,6,
φ ,2,
ΑΑ,6,
ΑΧ,6,
υ ,2,
 ψξ,4,
 υψ,3,
 ψμ,4,
ξ ,3,
 χτ,3,
ψτ,4,
 ο ,2,
 τ ,2,
ΑΡ,6,
 ΒΠ,6,
ΒΔ,6,
 α ,1,
 χμ,3,
ν ,2,
ΒΤ,6,
 θ ,2,
 π ,1,
ΔΔ,6,
χβ,3,
 ΒΗ,6,
 ΑΧ,6,
ΑΒ,6,
 χδ,3,
ΒΠ,6,
 ΒΔ,6,
ΑΦ,6,
ωι,3,
ωχ,4,
 ν ,2,
 ΒΩ,6,
ωβ,4,
ψψ,4,
 ΑΒ,6,
ΑΤ,6,
ΒΥ,6,
 χε,2,
 φπ,3,
 ψχ,4,
ΑΙ,6,
 ΑΤ,6,
 ΒΛ,6,
 ψω,3,
 χν,2,
μ ,2,
 κ ,2,
 φω,2,
 ΑΕ,6,
 ΔΒ,6,
ΒΖ,6,
 φ ,2,
 ΔΑ,6,
ΑΞ,6,
 ΒΒ,6,
 ΑΞ,6,
 ΑΚ,6,
 ψπ,4,
 χι,2,
 φξ,3,
θ ,2,
ΒΝ,6,
 ΑΔ,6,
ΑΔ,6,
 υχ,3,
 χω,2,
ψφ,4,
ΔΘ,6,
 χσ,3,
 ρ ,3,
 ΑΠ,6,
 χξ,3,
ΑΣ,6,
 ΔΖ,6,
 φζ,3,
 ΑΣ,6,
 χζ,3,
 η ,1,
 ων,2,
ΔΑ,6,
 ψ ,3,
ψλ,4,
δ ,2,
φχ,3,
 ΑΛ,6,
λ ,2,
χξ,3,
 ΔΓ,6,
 ωκ,4,
ΔΙ,6,
ΒΘ,6,
 ΑΝ,6,
ωε,3,
 ΔΗ,6,
ΑΚ,6,
ΑΓ,6,
 ΓΕ,6,
ΑΟ,6,
π ,1,
 ωξ,4,
 ωψ,4,
ΔΡ,6,
 ΑΦ,6,
 ωχ,4,
 χ ,2,
φλ,3,
 ΔΔ,6,
ΔΒ,6,
 ψβ,4,
ΔΠ,6,
 ΑΗ,6,
 ΒΖ,6,
 ΔΣ,6,
ΔΣ,6,
 φο,2,
ΔΞ,6,
 ΔΘ,6,
 ξ ,3,
 ΔΠ,6,
 ΔΞ,6,
χφ,3,
ΑΖ,6,
 σ ,2,
ΔΧ,6,
ΔΓ,6,
ωψ,4,
 ΔΨ,6,
 ΔΧ,6,
 ΒΟ,6,
ωρ,4,
ΔΖ,6,
 ΔΛ,6,
 ΔΙ,6,
ΔΛ,6,
 ΔΟ,6,
 ΔΜ,6,
 ΕΞ,6,
 ΔΕ,6,
ΕΑ,6,
 ΔΩ,6,
 ΕΓ,6,
ΕΒ,6,
 ΕΕ,6,
 ΔΡ,6,
 ΕΚ,6,
 ΕΠ,6,
 ΔΤ,6,
ΕΣ,6,
 ΔΥ,6,
 ΗΙ,6,
ΖΞ,6,
ΚΨ,6,
 ΕΛ,6,
ΕΞ,6,
 ΚΜ,6,
ΔΦ,6,
ΛΑ,6,
ΖΜ,6,
ΕΨ,6,
ΕΛ,6,
 ΕΨ,6,
 ΗΝ,6,
 ΗΞ,6,
ΖΤ,6,
 ΕΩ,6,
ΚΩ,6,
ΖΠ,6,
ΕΙ,6,
 ΚΣ,6,
 ΖΜ,6,
ΛΗ,6,
ΕΠ,6,
ΛΘ,6,
 ΗΘ,6,
 ΚΥ,6,
 ΖΖ,6,
ΕΧ,6,
ΗΦ,6,
ΗΒ,6,
ΛΛ,6,
ΗΨ,6,
 ΕΖ,6,
 ΕΒ,6,
 ΛΝ,6,
ΖΩ,6,
 ΚΚ,6,
 ΘΒ,6,
 ΖΧ,6,
ΘΓ,6,
 ΘΔ,6,
ΖΚ,6,
 ΛΔ,6,
 ΘΕ,6,
 ΛΓ,6,
 ΘΖ,6,
ΛΣ,6,
 ΛΤ,6,
ΚΤ,6,
 ΕΣ,6,
 ΗΒ,6,
ΗΥ,6,
 ΖΤ,6,
ΛΝ,6,
 ΚΝ,6,
ΛΔ,6,
ΔΕ,6,
 ΖΚ,6,
ΘΟ,6,
 ΕΧ,6,
ΗΡ,6,
ΕΗ,6,
ΗΣ,6,
 ΔΦ,6,
 ΚΞ,6,
 ΖΑ,6,
 ΜΒ,6,
ΛΧ,6,
ΘΒ,6,
ΖΒ,6,
 ΘΡ,6,
 ΖΟ,6,
 ΘΣ,6,
 ΜΑ,6,
 ΕΘ,6,
ΘΥ,6,
ΕΡ,6,
 ΘΗ,6,
 ΙΑ,6,
ΜΔ,6,
ΚΡ,6,
 ΗΕ,6,
 ΘΚ,6,
ΖΛ,6,
ΕΓ,6,
ΗΤ,6,
ΘΗ,6,
ΜΒ,6,
ΗΗ,6,
ΜΖ,6,
ΙΠ,6,
 ΖΝ,6,
 ΛΡ,6,
ΚΓ,6,
ΙΘ,6,
 ΚΑ,6,
ΕΚ,6,
 ΙΠ,6,
 ΛΨ,6,
ΚΒ,6,
ΜΘ,6,
ΜΞ,6,
 ΜΝ,6,
ΖΦ,6,
 ΙΘ,6,
ΔΜ,6,
ΜΜ,6,
ΜΟ,6,
 ΜΡ,6,
 ΜΞ,6,
ΜΝ,6,
 ΜΟ,6,
 ΜΠ,6,
ΙΖ,6,
ΜΦ,6,
 ΜΦ,6,
 ΜΥ,6,
ΜΠ,6,
ΜΥ,6,
 ΜΣ,6,
 ΜΨ,6,
 ΜΤ,6,
ΝΑ,6,
 ΜΧ,6,
ΝΒ,6,
ΜΡ,6,
ΜΨ,6,
ΜΤ,6,
 ΝΓ,6,
ΜΩ,6,
ΜΣ,6,
 ΚΡ,6,
 ΜΩ,6,
ΗΕ,6,
 ΖΔ,6,
ΝΔ,6,
 ΘΦ,6,
ΜΙ,6,
 ΛΕ,6,
 ΙΞ,6,
 ΖΒ,6,
 ΜΜ,6,
ΙΧ,6,
 ΛΜ,6,
ΔΥ,6,
ΗΜ,6,
ΛΞ,6,
ΕΔ,6,
 ΕΦ,6,
 ΚΛ,6,
 ΜΗ,6,
 ΝΑ,6,
ΛΥ,6,
 ΖΕ,6,
 ΙΕ,6,
 ΝΒ,6,
ΘΕ,6,
 ΖΨ,6,
 ΖΩ,6,
ΘΜ,6,
 ΗΩ,6,
ΙΚ,6,
ΗΩ,6,
ΙΜ,6,
 ΗΥ,6,
ΙΞ,6,
ΚΧ,6,
 ΙΧ,6,
 ΛΧ,6,
ΙΑ,6,
ΙΨ,6,
 ΗΛ,6,
 ΖΞ,6,
ΛΤ,6,
 ΘΙ,6,
ΙΛ,6,
 ΗΖ,6,
ΕΤ,6,
ΙΝ,6,
 ΜΓ,6,
ΛΩ,6,
 ΛΗ,6,
 ΘΞ,6,
ΘΩ,6,
 ΗΡ,6,
ΗΓ,6,
 ΓΩ,6,
 ΕΡ,6,
 ΙΛ,6,
 ΙΦ,6,
 ΕΥ,6,
ΖΓ,6,
 ΙΚ,6,
 ΖΣ,6,
 ΛΦ,6,
ΜΓ,6,
ΚΕ,6,
ΘΘ,6,
ΛΟ,6,
 ΘΜ,6,
 ΙΓ,6,
ΘΠ,6,
ΘΙ,6,
ΘΤ,6,
 ΚΗ,6,
ΚΛ,6,
 ΗΧ,6,
ΙΙ,6,
ΙΒ,6,
ΛΒ,6,
 ΙΡ,6,
 ΘΛ,6,
 ΘΧ,6,
ΛΦ,6,
 ΚΧ,6,
ΖΡ,6,
 ΝΔ,6,
 ΜΕ,6,
ΙΥ,6,
ΝΕ,6,
 ΙΨ,6,
ΚΣ,6,
ΘΞ,6,
 ΚΘ,6,
ΕΟ,6,
ΛΡ,6,
ΘΛ,6,
ΝΓ,6,
ΛΜ,6,
ΛΓ,6,
 ΘΨ,6,
ΗΛ,6,
ΔΚ,6,
 ΘΤ,6,
ΚΦ,6,
ΕΘ,6,
ΗΘ,6,
 ΙΒ,6,
 ΘΩ,6,
ΘΨ,6,
 ΖΘ,6,
 ΙΝ,6,
ΘΖ,6,
ΛΙ,6,
 ΚΩ,6,
ΘΡ,6,
 ΔΝ,6,
ΖΕ,6,
ΘΧ,6,
ΖΟ,6,
 ΘΝ,6,
ΛΕ,6,
ΕΖ,6,
ΚΟ,6,
 ΜΔ,6,
ΙΩ,6,
ΘΔ,6,
ΝΜ,6,
 ΕΜ,6,
ΙΣ,6,
ΚΜ,6,
ΖΗ,6,
ΘΣ,6,
ΗΑ,6,
ΚΑ,6,
 ΛΣ,6,
 ΗΑ,6,
ΚΙ,6,
ΖΧ,6,
ΙΤ,6,
 ΗΣ,6,
 ΙΟ,6,
 ΕΟ,6,
ΕΥ,6,
 ΕΗ,6,
 ΚΤ,6,
ΗΙ,6,
ΚΗ,6,
ΗΟ,6,
 ΜΚ,6,
ΔΝ,6,
ΕΕ,6,
 ΚΦ,6,
 ΘΟ,6,
ΙΕ,6,
 ΖΓ,6,
 ΙΗ,6,
ΗΠ,6,
ΙΟ,6,
 ΚΠ,6,
 ΛΩ,6,
 ΖΦ,6,
ΚΔ,6,
 ΗΤ,6,
 ΘΘ,6,
 ΕΔ,6,
ΙΡ,6,
 ΚΙ,6,
 ΙΤ,6,
 ΜΘ,6,
 ΗΓ,6,
 ΛΛ,6,
ΜΚ,6,
ΝΠ,6,
ΜΗ,6,
 ΝΞ,6,
ΙΦ,6,
 ΚΔ,6,
 ΛΒ,6,
 ΛΙ,6,
ΔΤ,6,
 ΛΚ,6,
ΘΦ,6,
ΝΛ,6,
 ΖΗ,6,
ΚΞ,6,
 ΘΥ,6,
ΗΧ,6,
ΔΨ,6,
 ΗΔ,6,
ΖΥ,6,
 ΚΓ,6,
 ΗΜ,6,
 ΚΒ,6,
 ΚΟ,6,
 ΗΦ,6,
ΛΠ,6,
ΔΗ,6,
 ΚΨ,6,
ΚΘ,6,
 ΛΞ,6,
 ΛΖ,6,
 ΚΕ,6,
 ΚΖ,6,
 ΖΥ,6,
ΛΖ,6,
 ΖΛ,6,
ΚΥ,6,
 ΙΥ,6,
 ΜΖ,6,
 ΕΙ,6,
ΛΨ,6,
ΔΩ,6,
ΜΑ,6,
 ΙΙ,6,
 ΖΙ,6,
ΝΘ,6,
ΙΗ,6,
 ΗΗ,6,
ΗΞ,6,
 ΛΑ,6,
ΗΔ,6,
ΘΚ,6,
 ΗΚ,6,
 ΘΑ,6,
ΕΦ,6,
ΚΝ,6,
ΗΚ,6,
ΖΙ,6,
 ΖΠ,6,
 ΕΤ,6,
ΝΞ,6,
ΜΕ,6,
ΖΝ,6,
 ΛΥ,6,
 ΘΓ,6,
 ΝΣ,6,
ΗΖ,6,
 ΝΖ,6,
ΖΣ,6,
ΕΜ,6,
 ΖΡ,6,
 ΝΕ,6,
 ΛΟ,6,
ΚΠ,6,
 ΗΨ,6,
 ΙΜ,6,
 ΕΝ,6,
ΔΟ,6,
 ΝΛ,6,
 ΝΠ,6,
ΖΘ,6,
 ΝΝ,6,
ΙΔ,6,
 ΙΣ,6,
ΕΝ,6,
 ΜΛ,6,
ΘΑ,6,
ΝΖ,6,
ΖΖ,6,
ΝΥ,6,
ΖΑ,6,
 ΘΠ,6,
 ΜΙ,6,
 ΛΠ,6,
ΛΚ,6,
 ΙΩ,6,
 ΗΠ,6,
ΜΛ,6,
 ΙΔ,6,
ΝΡ,6,
 ΙΖ,6,
ΙΓ,6,
ΖΔ,6,
ΚΖ,6,
 ΗΟ,6,
ΘΝ,6,
ΞΑ,6,
ΖΨ,6,
ΜΧ,6,
ΝΨ,6,
 ΛΘ,6,
ΝΦ,6,
 ΝΡ,6,
ΕΩ,6,
ΗΝ,6,
ΚΚ,6,
ΝΚ,6,
 ΝΘ,6,
 ΕΑ,6,
ΝΗ,6,
 ΝΩ,6,
 ΝΙ,6,
ΞΓ,6,
 ΝΧ,6,
ΝΟ,6,
 ΝΥ,6,
 ΞΙ,6,
ΞΧ,6,
ΞΖ,6,
ΝΝ,6,
ΝΧ,6,
 ΞΝ,6,
 ΞΘ,6,
 ΝΤ,6,
ΞΕ,6,
 ΞΖ,6,
 ΟΒ,6,
 ΟΝ,6,
ΝΙ,6,
 ΟΓ,6,
ΟΞ,6,
 ΞΕ,6,
ΞΦ,6,
 ΞΧ,6,
ΞΒ,6,
 ΟΛ,6,
ΞΤ,6,
 ΝΚ,6,
 ΞΒ,6,
ΟΙ,6,
 ΟΞ,6,
 ΟΣ,6,
ΞΚ,6,
ΝΩ,6,
 ΞΦ,6,
ΞΩ,6,
 ΝΦ,6,
ΟΦ,6,
ΟΡ,6,
 ΞΥ,6,
 ΟΧ,6,
 ΞΟ,6,
ΟΩ,6,
ΞΞ,6,
 ΟΩ,6,
ΞΜ,6,
 ΞΩ,6,
ΟΓ,6,
 ΟΡ,6,
 ΟΖ,6,
 ΟΨ,6,
ΟΣ,6,
ΠΔ,6,
ΠΙ,6,
ΠΗ,6,
 ΞΨ,6,
ΞΝ,6,
ΟΑ,6,
 ΝΟ,6,
ΞΘ,6,
 ΞΚ,6,
ΟΠ,6,
ΝΤ,6,
 ΞΔ,6,
 ΟΟ,6,
ΟΧ,6,
 ΞΛ,6,
ΟΕ,6,
ΠΕ,6,
ΠΖ,6,
 ΟΥ,6,
ΟΟ,6,
ΠΘ,6,
 ΠΙ,6,
 ΞΣ,6,
ΟΗ,6,
 ΟΚ,6,
ΠΝ,6,
 ΠΛ,6,
ΟΚ,6,
ΞΡ,6,
ΟΛ,6,
 ΠΔ,6,
 ΞΠ,6,
ΟΥ,6,
 ΝΗ,6,
 ΟΔ,6,
ΠΚ,6,
 ΟΗ,6,
ΝΣ,6,
 ΟΘ,6,
 ΟΠ,6,
ΞΙ,6,
 ΟΑ,6,
ΟΨ,6,
 ΠΗ,6,
 ΠΘ,6,
ΞΔ,6,
 ΟΕ,6,
 ΠΓ,6,
ΠΑ,6,
ΞΥ,6,
ΟΤ,6,
 ΝΨ,6,
ΞΟ,6,
 ΠΚ,6,
 ΟΜ,6,
ΞΠ,6,
ΞΛ,6,
 ΠΕ,6,
 ΞΤ,6,
ΠΓ,6,
ΟΔ,6,
ΟΘ,6,
ΟΜ,6,
ΞΗ,6,
 ΠΜ,6,
 ΠΖ,6,
 ΠΒ,6,
ΞΨ,6,
ΠΜ,6,
ΟΝ,6,
 ΞΗ,6,
 ΞΓ,6,
 ΞΑ,6,
 ΠΑ,6,
ΟΖ,6,
ΞΣ,6,
 ΟΙ,6,
ΠΛ,6,
 ΟΤ,6,
 ΝΜ,6,
 ΞΜ,6,
 ΟΦ,6,
ΟΒ,6,
ΠΒ,6,
 ΞΡ,6,
 ΞΞ,6,
 りち,2,
 かう,2,
ΡΙ,6,
 ΩΦ,6,
かそ,3,
 ここ,3,
ΨΦ,6,
おう,2,
えひ,3,
 けよ,3,
 うる,2,
ΡΞ,6,
 えう,2,
 おん,2,
 こへ,3,
させ,2,
 みう,2,
ΩΞ,6,
ΩΟ,6,
いけ,3,
けめ,3,
うわ,3,
 けれ,3,
ΨΜ,6,
 えて,2,
 いひ,3,
 あろ,3,
ΩΗ,6,
いみ,3,
 うれ,3,
 あち,2,
 いふ,3,
こて,2,
 ΤΑ,6,
こえ,3,
いの,2,
 Μ ,3,
えさ,3,
ΤΥ,6,
 いり,2,
さふ,3,
ΡΨ,6,
いも,2,
きせ,3,
 こわ,3,
 いし,2,
いり,2,
 こめ,3,
 あん,2,
 ΤΜ,6,
ΡΔ,6,
 えち,2,
 いく,2,
くせ,3,
うる,2,
うれ,3,
うや,2,
 いこ,3,
Υ ,3,
 ΩΚ,6,
 えな,2,
Ψ ,4,
 ΤΔ,6,
 おる,2,
えよ,3,
 ぬち,4,
 うた,2,
 ない,2,
けま,2,
 なや,2,
のれ,3,
こら,2,
へさ,3,
なを,2,
めり,2,
ひき,3,
らぬ,4,
 ほゆ,5,
ΠΡ,6,
みこ,3,
 せす,2,
 てへ,3,
おそ,3,
まに,2,
おわ,3,
 ΣΝ,6,
ふか,3,
 しつ,3,
 きさ,3,
 ほく,3,
 とお,2,
みろ,3,
けわ,3,
 らそ,3,
ΧΒ,6,
めも,2,
けへ,3,
せな,2,
とる,2,
 まは,2,
むら,2,
 りせ,3,
 ほこ,4,
かす,2,
 ΥΥ,6,
ΧΤ,6,
 もの,2,
ゆえ,5,
 つわ,3,
うめ,3,
みの,2,
はん,2,
ΦΓ,6,
 かな,2,
 へた,2,
ΧΙ,6,
よて,2,
 ちよ,4,
 つあ,3,
すし,2,
 いな,2,
 とや,2,
 ΤΨ,6,
 めて,2,
 ゆゆ,6,
とう,2,
 ちみ,4,
 ぬお,4,
 あふ,3,
 やそ,3,
 まゆ,4,
 かる,2,
ぬち,4,
 ほち,3,
 りて,2,
 きち,2,
ほて,3,
まめ,3,
 ひこ,4,
おは,2,
なめ,3,
ΧΔ,6,
ちて,3,
 てさ,3,
あせ,3,
てあ,3,
 すね,2,
 もよ,3,
 そく,2,
ちた,3,
 たさ,3,
 のゆ,4,
 さを,2,
ふし,3,
やれ,3,
 ちめ,4,
てむ,3,
 さそ,3,
のく,2,
のし,2,
ΡΩ,6,
 によ,2,
うに,2,
ΧΖ,6,
 ΨΙ,6,
 にい,2,
 はさ,3,
 かひ,3,
 そゆ,4,
ぬま,4,
おへ,3,
 ため,2,
 へち,2,
 かえ,3,
 めめ,3,
 ぬな,4,
 こあ,3,
ΨΠ,6,
ΤΛ,6,
 そめ,3,
はゆ,4,
 えす,2,
ねそ,4,
ほろ,4,
 ゆわ,5,
ΣΕ,6,
 しん,2,
 ΡΨ,6,
さと,2,
けこ,3,
へぬ,4,
 もみ,3,
 やぬ,4,
 とれ,3,
 こら,2,
のゆ,4,
 けえ,3,
 なね,2,
 ぬは,4,
はこ,3,
 あむ,3,
ふの,3,
きれ,3,
まろ,3,
 しえ,3,
 まわ,3,
Χ ,3,
ΣΡ,6,
 とね,2,
 やや,2,
らた,2,
 つみ,3,
 たぬ,4,
 たつ,3,
 ねく,3,
 もろ,3,
 せそ,3,
なみ,3,
もわ,3,
もよ,3,
つよ,3,
 やい,2,
せる,2,
せと,2,
ΣΒ,6,
ちを,3,
てよ,3,
よつ,3,
ほお,3,
 えり,2,
とみ,3,
ΥΞ,6,
たあ,3,
てゆ,4,
 ΦΓ,6,
 そけ,3,
 もき,2,
しき,2,
 よそ,3,
 らお,2,
はな,2,
 うよ,3,
 てぬ,4,
ΣΖ,6,
ΦΞ,6,
ねむ,4,
ひも,3,
まや,2,
 しみ,3,
 さゆ,4,
たう,2,
ねろ,4,
いつ,3,
 とつ,3,
ふむ,4,
のも,2,
もめ,3,
 はい,2,
とは,2,
 めつ,3,
 ΣΟ,6,
 えは,2,
こほ,3,
いに,2,
すに,2,
 へほ,3,
 せう,2,
 たひ,3,
むめ,3,
つや,2,
 てた,2,
 すみ,3,
 あす,2,
はう,2,
むに,2,
 そま,2,
かう,2,
むろ,3,
 はく,2,
ねぬ,5,
 きそ,3,
ΦΝ,6,
 めよ,3,
とな,2,
 けふ,3,
 きゆ,4,
 せい,2,
しむ,3,
 ΨΒ,6,
 つに,2,
 ねに,3,
 こに,2,
 ぬる,4,
 ひま,3,
 ほる,3,
 ては,2,
ちき,3,
 おほ,3,
 ちつ,4,
なね,2,
めけ,3,
 てき,2,
 きく,2,
きを,2,
えへ,3,
 ΥΦ,6,
まさ,3,
かろ,3,
 ちり,3,
みえ,3,
 ひろ,4,
うへ,3,
ゆい,4,
そり,2,
けは,2,
にみ,3,
 ぬそ,5,
 ぬこ,5,
かか,2,
 ΣΑ,6,
 めん,2,
さき,2,
むほ,3,
 あた,2,
えゆ,4,
はま,2,
 ゆつ,5,
 おち,2,
 ほひ,4,
ΨΗ,6,
 ゆひ,5,
 よえ,3,
ΧΨ,6,
つね,2,
のを,2,
 ΤΦ,6,
にき,2,
 くに,2,
 おひ,3,
 はぬ,4,
 ゆや,4,
 まあ,3,
 へう,2,
そい,2,
なゆ,4,
よか,2,
 ねろ,4,
 ΨΞ,6,
ても,2,
 さぬ,4,
ぬや,4,
ΤΕ,6,
 みへ,3,
 すさ,3,
かゆ,4,
 みは,2,
もこ,3,
 にま,2,
 ひつ,4,
むき,2,
 むさ,3,
せろ,3,
 なな,2,
しほ,3,
 むく,2,
 みむ,3,
 ねか,3,
 ΦΑ,6,
はそ,3,
きう,2,
 ふつ,4,
てか,2,
ちま,3,
ぬこ,5,
なう,2,
たち,2,
 えん,2,
 やか,2,
 つえ,3,
へく,2,
はえ,3,
にわ,3,
 みこ,3,
 ΣΩ,6,
 ふれ,4,
 そん,2,
ΨΣ,6,
えち,2,
 つこ,3,
 もそ,3,
かお,2,
よん,2,
ぬへ,5,
 らへ,3,
ふよ,4,
けろ,3,
くけ,3,
くな,2,
 にせ,3,
そえ,3,
 ほれ,4,
 ちた,3,
 ひよ,4,
 ひか,3,
 めけ,3,
 らこ,3,
 くさ,3,
らむ,3,
 いね,2,
 まけ,3,
 おま,2,
 かに,2,
 とあ,3,
 のせ,3,
 まよ,3,
 もね,2,
ねう,3,
らろ,3,
 ほね,3,
とす,2,
ΦΛ,6,
 ΤΥ,6,
くぬ,4,
 Θ ,3,
そる,2,
はく,2,
みふ,3,
 ふも,3,
あれ,3,
なち,2,
 えら,2,
 たる,2,
 はる,2,
のい,2,
ちむ,4,
ちし,3,
ΡΟ,6,
 らふ,3,
 ΥΠ,6,
そと,2,
 つむ,3,
かよ,3,
 すわ,3,
 ぬに,4,
 けわ,3,
 しせ,3,
まふ,3,
 はひ,3,
さろ,3,
 あや,2,
りき,2,
めあ,3,
 ゆり,4,
もさ,3,
すね,2,
なに,2,
 りと,2,
ΥΔ,6,
 ゆと,4,
 こよ,3,
とま,2,
 むろ,3,
 ほを,3,
つゆ,4,
ふひ,4,
 なき,2,
 らか,2,
せれ,3,
めち,2,
 とさ,3,
 えに,2,
 へく,2,
 はあ,3,
 へあ,3,
 やら,2,
むや,2,
 ふと,3,
 すむ,3,
へへ,3,
もせ,3,
へす,2,
 ゆの,4,
にす,2,
いう,2,
 けあ,3,
かせ,3,
 すゆ,4,
 らを,2,
のわ,3,
ほも,3,
 ちお,3,
ゆお,4,
 ねめ,4,
 おを,2,
 よあ,3,
 つや,2,
 むか,2,
 ゆへ,5,
むす,2,
 えみ,3,
 めえ,3,
ΨΔ,6,
 そわ,3,
ちけ,4,
ΤΜ,6,
ΠΟ,6,
ほな,3,
らり,2,
 ゆほ,5,
 おて,2,
 ΧΗ,6,
 めや,2,
 これ,2,
こひ,3,
つわ,3,
 ちそ,4,
 あく,2,
 そて,2,
 まみ,3,
 ふす,3,
とほ,3,
 なり,2,
 えの,2,
 へな,2,
うは,2,
ねや,3,
ΡΦ,6,
 なと,2,
 かれ,3,
むふ,3,
ゆほ,5,
 ふひ,4,
やわ,3,
 せも,2,
 そし,2,
 Υ ,3,
 ちこ,4,
ゆは,4,
たけ,3,
きの,2,
むよ,3,
うむ,3,
あう,2,
 くむ,3,
よま,2,
 えむ,3,
ちさ,4,
ゆふ,5,
ΦΒ,6,
 らひ,3,
 にろ,3,
 むう,2,
 きる,2,
 ΡΜ,6,
 こそ,3,
よや,2,
 しむ,3,
ひう,3,
すこ,3,
せて,2,
おこ,3,
みむ,3,
 ΧΛ,6,
かみ,3,
 もれ,3,
 すひ,3,
 らけ,3,
 まり,2,
 へえ,3,
けせ,3,
ゆを,4,
 ΥΟ,6,
 さも,2,
ぬれ,5,
はひ,3,
めや,2,
 らら,2,
 ねけ,4,
みま,2,
ひな,3,
うな,2,
まん,2,
さま,2,
 いそ,3,
つこ,3,
かほ,3,
よけ,3,
なか,2,
らつ,3,
かな,2,
 ほは,3,
ΧΘ,6,
ふた,3,
 そよ,3,
ふわ,4,
 とす,2,
ゆけ,5,
 ねさ,4,
 ゆら,4,
 ほさ,4,
たせ,3,
めお,2,
 こた,2,
 むら,2,
 しも,2,
よす,2,
ぬは,4,
 ひふ,4,
おれ,3,
こん,2,
まこ,3,
まゆ,4,
むせ,3,
えみ,3,
すよ,3,
 りそ,3,
いよ,3,
 けか,2,
えや,2,
ねつ,4,
 いも,2,
Β ,2,
はの,2,
あけ,3,
ぬえ,5,
ゆち,4,
ぬし,4,
 ΥΓ,6,
 めり,2,
もぬ,4,
 たえ,3,
かく,2,
むう,2,
 けま,2,
めの,2,
しみ,3,
てひ,3,
きは,2,
 きへ,3,
 らり,2,
もく,2,
えか,2,
すれ,3,
 いわ,3,
こき,2,
 そや,2,
ΧΥ,6,
せら,2,
 はね,2,
 たす,2,
 まう,2,
 すも,2,
 こほ,3,
なよ,3,
ほし,3,
 まと,2,
あへ,3,
いお,2,
けす,2,
めか,2,
