t,c,err
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,86,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,84,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,81,
\\\\\\,6,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,56,
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,46,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,69,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,52,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,41,
\\\\\\\\\\\\\,13,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,44,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,62,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,64,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,32,
!!!!!!!!!!!!!!!!!!!!!!!!,24,
!!!!!!!,7,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,66,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,71,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,63,
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,41,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,41,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,57,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,54,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,65,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,55,
\\\\\\\\,8,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,77,
|||||||||||||||||||||||||||||||||||||||||||||||||||||||,28,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,74,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,50,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,80,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,74,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,73,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,79,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,72,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,85,
!!!!!!!!!!!!!!!!,16,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,93,
!!!!!!!!!!!!!!!,15,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,63,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,83,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,37,
|||||||||||||||||||||||||||||,15,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,82,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,42,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,79,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,98,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,84,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,39,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,68,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,94,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,73,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,64,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,83,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,91,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,49,
                                 ,3,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,85,
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,33,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,30,
                                     ,3,
!!!!!!!!!!!!!!!!!!!!!!!!!!,26,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,81,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,53,
                                       ,3,
                                        ,3,
                                      ,3,
                                          ,3,
                                            ,3,
                                             ,3,
                                         ,3,
                                               ,3,
                                                 ,4,
                                           ,3,
                                                   ,4,
                                              ,3,
                                                                              ,5,
                                                    ,4,
                                                                                ,5,
                                                                                    ,6,
                                                                                      ,6,
                                                                                 ,6,
                                                                                  ,6,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,51,
                                                                                       ,6,
                                                                               ,5,
                                                      ,4,
                                                                                            ,6,
!!!!!!!!!!!!,12,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,48,
                                    ,3,
                                                                                   ,6,
!!!!!!!!!!!!!!!!!!!!!,21,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,58,
                                                                                             ,6,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,59,
!!!!!!!!!!!!!!!!!!!!!!!!!,25,
                                                                                          ,6,
                                                                                           ,6,
                                                                                     ,6,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,56,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,90,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,95,
!!!!!!!!!!!!!!!!!!!!!!!!!!!,27,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,43,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,87,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,88,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,78,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,60,
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,40,
!!!!!!!!,8,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,75,
!!!!!!,6,
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,42,
                                                                                                   ,7,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,71,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,33,
                                                                                        ,6,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,76,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,35,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,95,
                                  ,3,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,29,
																		,2,
                                                                                              ,6,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,70,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,62,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,99,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,36,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,58,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,66,
\\\\\\\\\\\\\\\\\\\\\\,22,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,47,
                                                                                                  ,7,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,67,
||||||||||||||||||||||||||||||||||||||||||,21,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,92,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,97,
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,47,
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,50,
                                                                                               ,6,
\\\\\\\\\,9,
																					,2,
																				,2,
                                   ,3,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,97,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,31,
                                                                                                 ,7,
!!!!!!!!!!!,11,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,96,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,69,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,48,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,61,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,76,
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,91,
																						,2,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,30,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,42,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,86,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,92,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,68,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,34,
!!!!!!!!!!!!!!!!!,17,
																									,2,
																			,2,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,98,
																							,2,
																											,2,
                                                                                                ,6,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,89,
																										,2,
																													,2,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,46,
                                                                                         ,6,
                                                           ,4,
																												,2,
                                                                  ,5,
																	,2,
                                                                           ,5,
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,94,
                                                                 ,5,
																														,2,
                                                                             ,5,
																																		,3,
																																,2,
                                                                     ,5,
                                                         ,4,
                                                                         ,5,
                                                                    ,5,
                                                  ,4,
                                                       ,4,
																																	,3,
                                                ,3,
                                                                        ,5,
                                                                   ,5,
																																				,3,
                                                              ,4,
                                                            ,4,
                                                        ,4,
																																						,3,
																																										,3,
																																												,3,
                                                               ,4,
																								,2,
																																											,3,
																																					,3,
																																																,3,
																																																			,4,
																																								,3,
                                                                            ,5,
																																																				,4,
                                                                          ,5,
																																																							,4,
																																																								,4,
																																							,3,
																																			,3,
																																																					,4,
																															,2,
																																																										,4,
																																									,3,
																																																		,4,
																																																													,4,
                                                             ,4,
																																														,3,
																																													,3,
																																																																		,5,
                                                                       ,5,
																																																																							,5,
                                                     ,4,
																																															,3,
                                                          ,4,
                                                                      ,5,
																																																														,4,
																																																						,4,
																																																	,4,
																																																												,4,
																																																																																		,6,
																																																																,4,
																																																																										,5,
																																																																						,5,
																																																																									,5,
																																																															,4,
																																																																														,5,
																																																											,4,
																																																																					,5,
																																																																								,5,
																																																																																,5,
																																																																																							,6,
																																																																															,5,
																																																																	,5,
                                                                ,4,
																																																																																												,6,
																																																																			,5,
																																																																																			,6,
																																																																																																,6,
																																																									,4,
																																																																																	,6,
1801,2,
																																																																																																	,7,
																																																																																											,6,
1806,2,
																																																																				,5,
																																																																																								,6,
																																																																																										,6,
1812,2,
																																																																																									,6,
																																																																																														,6,
																																																																												,5,
1803,2,
1815,2,
1816,2,
																																																																																															,6,
1818,2,
1809,2,
1804,2,
1807,2,
1823,2,
1817,2,
1824,2,
1800,2,
1802,2,
1813,2,
																																																																																													,6,
1831,2,
																																																																																						,6,
1822,2,
1829,2,
1837,2,
1841,2,
1805,2,
1810,2,
																																																																													,5,
1855,2,
1850,2,
1843,2,
1859,2,
1860,2,
1830,2,
1845,2,
1864,2,
1808,2,
1882,2,
1941,2,
1873,2,
1886,2,
1943,2,
1811,2,
1917,2,
1935,2,
1848,2,
1901,2,
1892,2,
1853,2,
1945,2,
1839,2,
1852,2,
1938,2,
1950,2,
1929,2,
1826,2,
1828,2,
1875,2,
1888,2,
1871,2,
1849,2,
1922,2,
1904,2,
1867,2,
1913,2,
1960,2,
																																																																																				,6,
1967,2,
1878,2,
1927,2,
1891,2,
1918,2,
1953,2,
1836,2,
1961,2,
1916,2,
1854,2,
1844,2,
1976,2,
1846,2,
1959,2,
1906,2,
1872,2,
1951,2,
1895,2,
1905,2,
1962,2,
1924,2,
1861,2,
1930,2,
1880,2,
1985,2,
1979,2,
1883,2,
1984,2,
1834,2,
1903,2,
1963,2,
1902,2,
1942,2,
1940,2,
1997,2,
1840,2,
1981,2,
1933,2,
1926,2,
2000,2,
1874,2,
1968,2,
1998,2,
1983,2,
1949,2,
1885,2,
1999,2,
1835,2,
1986,2,
2017,2,
1977,2,
1866,2,
1990,2,
1965,2,
2021,2,
2006,2,
1832,2,
1833,2,
1819,2,
2010,2,
1939,2,
2028,2,
1969,2,
1974,2,
2029,2,
1899,2,
1973,2,
1992,2,
1894,2,
1862,2,
2019,2,
1975,2,
1955,2,
2037,2,
1897,2,
1987,2,
																																																																																					,6,
2025,2,
2009,2,
1980,2,
1921,2,
1900,2,
1908,2,
1857,2,
2018,2,
2001,2,
2043,2,
2026,2,
1887,2,
2034,2,
2045,2,
1925,2,
2060,2,
2022,2,
2061,2,
1995,2,
1838,2,
1825,2,
1946,2,
2053,2,
1948,2,
1952,2,
1884,2,
2046,2,
2042,2,
1936,2,
2002,2,
1820,2,
2036,2,
2015,2,
1957,2,
2020,2,
1889,2,
1912,2,
2070,2,
1827,2,
1911,2,
2023,2,
1971,2,
1931,2,
2072,2,
1858,2,
1868,2,
2040,2,
2076,2,
2038,2,
1869,2,
2077,2,
2024,2,
2030,2,
2068,2,
2079,2,
1870,2,
2081,2,
2078,2,
2082,2,
2080,2,
2083,2,
2085,2,
2086,2,
2087,2,
1958,2,
2089,2,
2084,2,
2096,2,
2090,2,
100000,2,
 COULD,3,
2088,2,
 WILL,3,
 SHOULD,5,
COULD,3,
2093,2,
WILL,3,
SHOULD,5,
WHEN,4,
 WHAT,4,
WHAT,4,
2091,2,
2039,2,
1919,2,
1847,2,
2016,2,
2008,2,
 WHEN,4,
 ABOUT,5,
1928,2,
2052,2,
ABOUT,5,
1879,2,
1923,2,
2064,2,
2065,2,
WHICH,4,
1970,2,
2058,2,
1996,2,
2048,2,
2035,2,
2014,2,
2069,2,
2041,2,
1814,2,
1993,2,
2066,2,
1881,2,
1989,2,
2011,2,
1851,2,
2031,2,
1910,2,
1896,2,
2056,2,
2057,2,
1988,2,
1907,2,
1856,2,
2071,2,
1898,2,
1966,2,
2074,2,
2013,2,
2033,2,
2049,2,
 WHICH,4,
2073,2,
1893,2,
1915,2,
1842,2,
2003,2,
1964,2,
1956,2,
 SIX,3,
1920,2,
																																																																											,5,
WHY,3,
1982,2,
2055,2,
2007,2,
2067,2,
																																																																																																		,7,
2004,2,
SIX,3,
2063,2,
1954,2,
1947,2,
2062,2,
 HOW,3,
TWO,3,
2032,2,
2012,2,
1978,2,
1863,2,
2027,2,
1937,2,
2044,2,
1890,2,
2051,2,
FOUR,4,
 WHY,3,
1909,2,
1877,2,
 FIVE,4,
1934,2,
FIVE,4,
1865,2,
 FOUR,4,
																																																																																																			,7,
1821,2,
2005,2,
2075,2,
1991,2,
2047,2,
2059,2,
1914,2,
HOW,3,
1944,2,
 TWO,3,
NINE,3,
 EIGHT,5,
2050,2,
EIGHT,5,
 SEVEN,5,
SEVEN,5,
TEN,3,
2054,2,
 NINE,3,
 TEN,3,
1876,2,
FIRST,4,
1932,2,
1972,2,
LAST,3,
 NEXT,4,
 CAN,3,
2095,2,
2097,2,
 WAS,3,
 MOST,3,
HAVE,4,
OUR,3,
 FIRST,4,
 MANY,3,
 Least,2,
 LEAST,4,
 THEY,3,
 WERE,3,
WOULD,4,
BEEN,4,
LEAST,4,
 MUCH,4,
1000,2,
HAS,3,
Least,2,
 SOME,3,
2094,2,
NEXT,4,
DAY,3,
 OUR,3,
2099,2,
THEY,3,
YEAR,4,
 THAT,3,
 LAST,3,
 THEIR,4,
5000,2,
CAN,3,
WEEK,4,
2092,2,
 LESS,3,
MANY,3,
 DAY,3,
1994,2,
 YEAR,4,
2098,2,
10000,2,
WERE,3,
 BEEN,4,
LESS,3,
 HAVE,4,
THEIR,4,
SOME,3,
 WOULD,4,
 HAS,3,
MOST,3,
MUCH,4,
 PEOPLE,6,
CITY,3,
PEOPLE,6,
 WORLD,4,
MONTH,4,
 CITY,3,
 WEEK,4,
WAS,3,
COUNTRY,6,
 MONTH,4,
WORLD,4,
 COUNTRY,6,
SCHOOL,6,
THAT,3,
 PART,2,
LIFE,4,
 WRONG,4,
HAND,3,
SYSTEM,6,
WATER,3,
 Struct,3,
 QUESTION,5,
 EXPORT,5,
 IDEA,4,
 EXAMPLE,7,
VAR,3,
PERSON,4,
WHILE,4,
Async,2,
 CONST,3,
DOUBLE,6,
 SCHOOL,6,
LAMBDA,6,
 WHILE,4,
 Idea,3,
PRINT,4,
THEN,3,
Const,2,
 Def,2,
RAISE,4,
MAN,3,
Void,2,
 CONTINUE,6,
 PASS,3,
GLOBAL,6,
 HAND,3,
 CASE,3,
 nonlocal,5,
AWAIT,5,
PRIVATE,6,
Nonlocal,6,
YIELD,4,
 Warn,3,
NONLOCAL,7,
FLOAT,5,
 xor,2,
 Catch,3,
 BOOL,4,
 CHAR,4,
 PROBLEM,6,
 DEF,3,
STATIC,4,
 PRIVATE,6,
 SELF,3,
ARRAY,5,
Idea,3,
 BREAK,4,
nonlocal,5,
PRINTLN,6,
Len,2,
 Void,2,
ELIF,4,
Var,2,
Await,2,
 ASSERT,5,
APPEND,4,
 APPEND,4,
 NONE,3,
EXAMPLE,7,
WORD,3,
 PUSH,4,
 POP,2,
 Println,2,
 Null,2,
 XOR,3,
 Const,2,
Unshift,4,
 Xor,3,
UNSHIFT,7,
BOOL,4,
QUESTION,5,
THROW,3,
 WATER,3,
Slice,3,
Fact,3,
LET,2,
 SLICE,4,
FAMILY,5,
 AWAIT,5,
 Splice,3,
unshift,3,
 ELSE,4,
 FILTER,4,
WRONG,4,
 DICT,3,
 PROGRAM,6,
 UNSHIFT,7,
TUPLE,5,
 LEN,3,
 SORT,3,
 Unshift,4,
 FINALLY,5,
 Reverse,4,
 ITEM,4,
FUNCTION,6,
 Await,2,
 SPLIT,5,
 STRUCT,5,
PART,2,
 SPLICE,5,
 FACT,3,
Reduce,4,
 Exec,3,
CONTINUE,6,
 FLOAT,5,
FILTER,4,
 REDUCE,5,
 Append,2,
MONEY,4,
VOCAB,5,
 SHIFT,5,
TOKENS,5,
 SWITCH,5,
Struct,3,
SPLIT,5,
 NONLOCAL,7,
 MAN,3,
 POINT,3,
 ARRAY,5,
 ELIF,4,
 Env,2,
 Nonlocal,6,
VOID,3,
Reverse,4,
 PERSON,4,
 MATCH,4,
 ASYNC,5,
 WORK,3,
 WORD,3,
REDUCE,5,
ADMIN,5,
xor,2,
Else,2,
 Raise,3,
Util,2,
UTIL,4,
 STORY,3,
CASE,3,
 PROTECTED,6,
 Throw,3,
RESPONSE,6,
 FUNCTION,6,
CHILD,4,
LEN,3,
 UTIL,4,
 Slice,3,
 LET,2,
 CONTROLLER,7,
Yield,3,
 RAISE,4,
MIDDLEWARE,9,
Char,2,
Middleware,4,
 Middleware,4,
HELPER,4,
BREAK,4,
"ing,",3,
ed.,3,
ing ,2,
 MIDDLEWARE,9,
"ed,",3,
ing.,3,
"er,",2,
 Undefined,4,
er.,2,
ed ,2,
est.,2,
ly ,2,
er ,1,
est ,1,
tion ,2,
"est,",2,
ly.,3,
tion.,3,
tion,2,
 tion,2,
sion,2,
sion ,2,
 sion,2,
"tion,",3,
"sion,",3,
"ly,",3,
ness,2,
XOR,3,
sion.,3,
ness.,3,
 ness,2,
 THROW,3,
IMPORT,5,
Append,2,
 MONEY,4,
RETURN,4,
PUSH,4,
ness ,2,
 HELPER,4,
EXPORT,5,
POINT,3,
NONE,3,
 SETTINGS,6,
WARN,3,
ROUTER,5,
ASSERT,5,
 Reduce,4,
Splice,3,
Tuple,4,
 REVERSE,5,
Exec,3,
Xor,3,
 DOUBLE,6,
Tokens,4,
 FIND,3,
Vocab,4,
SLICE,4,
 WARN,3,
 Else,2,
PROGRAM,6,
WOMAN,5,
REPLACE,5,
 Vocab,4,
ASYNC,5,
 LAMBDA,6,
 TOKENS,5,
 THEN,3,
SETTINGS,6,
PASS,3,
Undefined,4,
Def,2,
EXEC,4,
"ment,",3,
 VAR,3,
Warn,3,
PLACE,4,
STORY,3,
POP,2,
 Yield,3,
Null,2,
Shift,3,
ITEM,4,
Env,2,
 HANDLER,5,
FINALLY,5,
 Util,2,
TRY,3,
PROTECTED,6,
PROBLEM,6,
CONST,3,
 VOCAB,5,
CATCH,4,
 REPLACE,5,
Elif,3,
 RESPONSE,6,
 ROUTER,5,
 ADMIN,5,
"ness,",3,
 Tokens,4,
 ful,2,
ment,2,
ful ,2,
SORT,3,
"ful,",3,
ful.,3,
DEF,3,
less.,2,
HANDLER,5,
 FAMILY,5,
MANAGER,5,
Catch,3,
WORK,3,
MATCH,4,
 RETURN,4,
 SYSTEM,6,
REVERSE,5,
 UNDEFINED,7,
IDEA,4,
 IMPORT,5,
ful,2,
 PRINTLN,6,
 Char,2,
 CATCH,4,
 unshift,3,
 TUPLE,5,
 WOMAN,5,
SELF,3,
 Shift,3,
Throw,3,
 Len,2,
 PLACE,4,
 EXEC,4,
 ible,2,
able.,2,
 Fact,3,
STRUCT,5,
UNDEFINED,7,
 Tuple,4,
 YIELD,4,
 ment,2,
